year,country,continent,gdpPercap,lifeExp,pop
1864,New Zealand,east_asia_pacific,4210,34,202000
1864,Nicaragua,america_north,1560,25.4,386000
1864,Niger,africa_sub_saharan,553,30.8,1580000
1864,Nigeria,africa_sub_saharan,1080,30.4,14600000
1864,North Korea,east_asia_pacific,542,26,4580000
1864,Norway,europe_west,2240,48.8,1650000
1864,Oman,asia_west,1100,32.3,361000
1864,Pakistan,asia_west,1030,25.8,15800000
1864,Palestine,asia_west,1230,32.1,189000
1864,Panama,america_north,1400,32.9,163000
1864,Papua New Guinea,east_asia_pacific,636,31.5,991000
1864,Paraguay,america_south,1450,35.5,375000
1864,Peru,america_south,1360,35.7,2420000
1864,Philippines,east_asia_pacific,1030,30.9,4000000
1864,Poland,europe_west,1550,35.9,15700000
1864,Portugal,europe_west,1640,35.6,4150000
1864,Qatar,asia_west,1390,30.8,14000
1864,Romania,europe_east,1490,35.7,8800000
1864,Russia,europe_east,1950,29.6,46600000
1864,Rwanda,africa_sub_saharan,467,31.8,1230000
1864,Samoa,east_asia_pacific,1630,25.4,42600
1864,Sao Tome and Principe,africa_sub_saharan,957,31,31700
1864,Saudi Arabia,asia_west,905,32.1,2310000
1864,Senegal,africa_sub_saharan,617,25.2,1360000
1864,Serbia,europe_east,1840,35.5,3160000
1864,Seychelles,africa_sub_saharan,1020,37,14600
1864,Sierra Leone,africa_sub_saharan,910,25.1,1080000
1864,Singapore,east_asia_pacific,1130,34,75400
1864,Slovak Republic,europe_east,1930,36.4,2510000
1864,Slovenia,europe_east,1910,36.6,693000
1864,Solomon Islands,east_asia_pacific,425,25.1,67200
1864,Somalia,africa_sub_saharan,737,29.4,1320000
1864,South Africa,africa_sub_saharan,1680,33.5,2420000
1864,South Korea,east_asia_pacific,539,25.8,9690000
1864,South Sudan,africa_sub_saharan,629,26.7,1380000
1864,Spain,europe_west,1940,29.5,15900000
1864,Sri Lanka,asia_west,1240,32.6,2600000
1864,St. Lucia,america_north,1010,28,28800
1864,St. Vincent and the Grenadines,america_north,1130,26,33500
1864,Sudan,africa_sub_saharan,643,31.4,4760000
1864,Suriname,america_south,2210,32.9,112000
1864,Swaziland,africa_sub_saharan,607,32.3,86400
1864,Sweden,europe_west,2010,44.8,3950000
1864,Switzerland,europe_west,4660,38,2570000
1864,Syria,asia_west,1150,31.1,1550000
1864,Tajikistan,asia_west,719,23.7,698000
1864,Tanzania,africa_sub_saharan,634,32.2,3520000
1864,Thailand,east_asia_pacific,995,30.4,5640000
1864,Timor-Leste,east_asia_pacific,591,28.9,223000
1864,Togo,africa_sub_saharan,846,31.3,656000
1864,Tonga,east_asia_pacific,771,28.2,18900
1864,Trinidad and Tobago,america_north,1570,38.8,110000
1864,Tunisia,africa_north,886,28.8,1140000
1864,Turkey,europe_east,1550,35,11600000
1864,Turkmenistan,asia_west,1280,23.2,551000
1864,Uganda,africa_sub_saharan,575,25.3,2430000
1864,Ukraine,europe_east,1040,36.6,16900000
1864,United Arab Emirates,asia_west,1270,30.7,40400
1864,United Kingdom,europe_west,5440,40,25900000
1864,United States,america_north,4130,31,35400000
1864,Uruguay,america_south,4950,32.9,265000
1864,Uzbekistan,asia_west,577,26.4,2870000
1864,Vanuatu,east_asia_pacific,682,24.3,33300
1864,Venezuela,america_south,831,32.2,1580000
1864,Vietnam,east_asia_pacific,837,32,9720000
1864,Yemen,asia_west,1050,23.4,2820000
1864,Zambia,africa_sub_saharan,774,32.6,745000
1864,Zimbabwe,africa_sub_saharan,939,33.7,1490000
1865,Afghanistan,asia_west,704,27.5,4070000
1865,Albania,europe_east,741,35.4,581000
1865,Algeria,africa_north,1200,28.8,3670000
1865,Angola,africa_sub_saharan,822,27,2220000
1865,Antigua and Barbuda,america_north,1030,33.5,36000
1865,Argentina,america_south,2860,33.2,1620000
1865,Armenia,europe_east,613,33,624000
1865,Australia,east_asia_pacific,4580,34,1510000
1865,Austria,europe_west,3320,34.4,4390000
1865,Azerbaijan,europe_east,998,28.1,1330000
1865,Bahamas,america_north,1960,35.2,36300
1865,Bahrain,asia_west,1820,30.3,64700
1865,Bangladesh,asia_west,880,24,24200000
1865,Barbados,america_north,1240,32.1,156000
1865,Belarus,europe_east,798,36.2,3560000
1865,Belgium,europe_west,4530,37.7,4920000
1865,Belize,america_north,786,26.5,25600
1865,Benin,africa_sub_saharan,744,31,989000
1865,Bhutan,asia_west,690,28.8,113000
1865,Bolivia,america_south,1310,33,1500000
1865,Bosnia and Herzegovina,europe_east,788,35.1,1260000
1865,Botswana,africa_sub_saharan,495,33.6,121000
1865,Brazil,america_south,1430,32,9160000
1865,Brunei,east_asia_pacific,1770,29.2,5440
1865,Bulgaria,europe_east,1360,38.7,2590000
1865,Burkina Faso,africa_sub_saharan,506,29.2,2310000
1865,Burundi,africa_sub_saharan,444,31.5,1260000
1865,Cambodia,east_asia_pacific,968,35,2330000
1865,Cameroon,africa_sub_saharan,780,28.8,2110000
1865,Canada,america_north,2600,42,3540000
1865,Cape Verde,africa_sub_saharan,643,33.8,83300
1865,Central African Republic,africa_sub_saharan,529,30,596000
1865,Chad,africa_sub_saharan,521,30.9,1440000
1865,Chile,america_south,1750,32,1810000
1865,China,east_asia_pacific,1070,31.7,371000000
1865,Colombia,america_south,1080,32,2340000
1865,Comoros,africa_sub_saharan,744,32.1,80600
1865,"Congo, Dem. Rep.",africa_sub_saharan,634,31.6,6950000
1865,"Congo, Rep.",africa_sub_saharan,691,32.7,438000
1865,Costa Rica,america_north,1290,30.2,126000
1865,Cote d'Ivoire,africa_sub_saharan,1050,31.2,1480000
1865,Croatia,europe_east,1830,36.1,1830000
1865,Cuba,america_north,1840,33.8,1370000
1865,Cyprus,europe_west,1460,38.5,186000
1865,Czech Republic,europe_east,2600,35,6510000
1865,Denmark,europe_west,3280,39.9,1790000
1865,Djibouti,africa_north,924,29.9,32300
1865,Dominican Republic,america_north,854,29.9,217000
1865,Ecuador,america_south,707,32.9,971000
1865,Egypt,africa_north,976,33,6660000
1865,El Salvador,america_north,1430,28.7,459000
1865,Equatorial Guinea,africa_sub_saharan,388,29.8,93400
1865,Eritrea,africa_sub_saharan,598,30.2,373000
1865,Estonia,europe_east,1280,31,506000
1865,Ethiopia,africa_sub_saharan,532,25,5560000
1865,Fiji,east_asia_pacific,917,26.1,132000
1865,Finland,europe_east,1580,35.8,1780000
1865,France,europe_west,3330,40.2,37800000
1865,Gabon,africa_sub_saharan,394,30.6,231000
1865,Gambia,africa_sub_saharan,846,28.8,144000
1865,Georgia,europe_east,674,30.8,1620000
1865,Germany,europe_west,2710,38.4,37900000
1865,Ghana,africa_sub_saharan,733,28,1630000
1865,Greece,europe_west,1920,36.6,3500000
1865,Grenada,america_north,1160,37.3,35000
1865,Guatemala,america_north,1240,25.8,1020000
1865,Guinea,africa_sub_saharan,495,30.2,1460000
1865,Guinea-Bissau,africa_sub_saharan,808,32,297000
1865,Guyana,america_south,1650,31.1,226000
1865,Haiti,america_north,1000,29,1100000
1865,Honduras,america_north,1200,33.9,395000
1865,Hungary,europe_east,1780,36,5720000
1865,Iceland,europe_west,1520,34.2,82300
1865,India,asia_west,1060,25.3,209000000
1865,Indonesia,east_asia_pacific,1070,30,25600000
1865,Iran,asia_west,1070,25.6,8180000
1865,Iraq,asia_west,1170,31.2,1530000
1865,Ireland,europe_west,2750,39.9,3990000
1865,Israel,asia_west,888,32,240000
1865,Italy,europe_west,2600,29.7,27000000
1865,Jamaica,america_north,906,34.2,473000
1865,Japan,east_asia_pacific,1190,36.4,33900000
1865,Jordan,asia_west,1180,31.7,263000
1865,Kazakhstan,asia_west,1560,25.1,3080000
1865,Kenya,africa_sub_saharan,1050,25.5,2590000
1865,Kiribati,east_asia_pacific,583,24.9,21600
1865,Kuwait,asia_west,1400,26,81300
1865,Kyrgyz Republic,asia_west,756,22.9,801000
1865,Lao,east_asia_pacific,965,31.9,723000
1865,Latvia,europe_east,1030,34.7,892000
1865,Lebanon,asia_west,1500,29.7,452000
1865,Lesotho,africa_sub_saharan,408,32.8,388000
1865,Liberia,africa_sub_saharan,902,31.1,456000
1865,Libya,africa_north,1830,33.1,688000
1865,Lithuania,europe_east,1740,28.9,1180000
1865,Luxembourg,europe_west,2480,36.9,170000
1865,"Macedonia, FYR",europe_east,937,36.1,585000
1865,Madagascar,africa_sub_saharan,714,30.5,2290000
1865,Malawi,africa_sub_saharan,353,30.3,744000
1865,Malaysia,east_asia_pacific,1100,30.6,735000
1865,Maldives,asia_west,841,32.6,54200
1865,Mali,africa_sub_saharan,614,26.4,2130000
1865,Malta,europe_west,1180,28.7,180000
1865,Mauritania,africa_sub_saharan,657,32,461000
1865,Mauritius,africa_sub_saharan,1170,28.4,311000
1865,Mexico,america_north,1250,26.9,8860000
1865,"Micronesia, Fed. Sts.",east_asia_pacific,539,26.7,20600
1865,Moldova,europe_east,795,33.1,1080000
1865,Mongolia,east_asia_pacific,641,31.8,662000
1865,Montenegro,europe_east,1440,35.4,188000
1865,Morocco,africa_north,775,33.1,3650000
1865,Mozambique,africa_sub_saharan,405,30.3,3060000
1865,Myanmar,east_asia_pacific,848,30.8,4240000
1865,Namibia,africa_sub_saharan,1060,32.4,230000
1865,Nepal,asia_west,660,32.8,4640000
1865,Netherlands,europe_west,4940,36.4,3470000
1865,New Zealand,east_asia_pacific,4350,34,217000
1865,Nicaragua,america_north,1570,25.4,389000
1865,Niger,africa_sub_saharan,556,30.8,1590000
1865,Nigeria,africa_sub_saharan,1080,30.4,14700000
1865,North Korea,east_asia_pacific,542,26,4600000
1865,Norway,europe_west,2340,50.4,1660000
1865,Oman,asia_west,1110,32.3,362000
1865,Pakistan,asia_west,1030,25.8,15900000
1865,Palestine,asia_west,1230,32.1,191000
1865,Panama,america_north,1410,32.9,165000
1865,Papua New Guinea,east_asia_pacific,638,31.5,997000
1865,Paraguay,america_south,1470,35.5,377000
1865,Peru,america_south,1360,35.7,2450000
1865,Philippines,east_asia_pacific,1030,30.9,4060000
1865,Poland,europe_west,1550,35.9,15900000
1865,Portugal,europe_west,1640,35.6,4180000
1865,Qatar,asia_west,1400,30.8,14100
1865,Romania,europe_east,1510,35.7,8860000
1865,Russia,europe_east,1960,29.6,47100000
1865,Rwanda,africa_sub_saharan,468,31.8,1240000
1865,Samoa,east_asia_pacific,1640,25.4,42300
1865,Sao Tome and Principe,africa_sub_saharan,959,31,31900
1865,Saudi Arabia,asia_west,906,32.1,2310000
1865,Senegal,africa_sub_saharan,620,25.2,1370000
1865,Serbia,europe_east,1850,35.5,3190000
1865,Seychelles,africa_sub_saharan,1020,37,14600
1865,Sierra Leone,africa_sub_saharan,915,25.1,1090000
1865,Singapore,east_asia_pacific,1130,34,77200
1865,Slovak Republic,europe_east,1940,36.4,2520000
1865,Slovenia,europe_east,1910,36.6,699000
1865,Solomon Islands,east_asia_pacific,427,25.1,67300
1865,Somalia,africa_sub_saharan,738,29.4,1330000
1865,South Africa,africa_sub_saharan,1240,33.5,2450000
1865,South Korea,east_asia_pacific,539,25.8,9700000
1865,South Sudan,africa_sub_saharan,632,26.7,1400000
1865,Spain,europe_west,1870,29.5,15900000
1865,Sri Lanka,asia_west,1270,32.6,2630000
1865,St. Lucia,america_north,1020,28,29300
1865,St. Vincent and the Grenadines,america_north,1140,26,33800
1865,Sudan,africa_sub_saharan,646,31.4,4760000
1865,Suriname,america_south,2220,32.9,113000
1865,Swaziland,africa_sub_saharan,610,32.3,86400
1865,Sweden,europe_west,2040,45.4,3990000
1865,Switzerland,europe_west,5030,38,2590000
1865,Syria,asia_west,1150,31.1,1560000
1865,Tajikistan,asia_west,723,23.2,704000
1865,Tanzania,africa_sub_saharan,636,32.2,3530000
1865,Thailand,east_asia_pacific,996,30.4,5670000
1865,Timor-Leste,east_asia_pacific,592,28.9,226000
1865,Togo,africa_sub_saharan,851,31.3,662000
1865,Tonga,east_asia_pacific,774,28.2,18900
1865,Trinidad and Tobago,america_north,1580,38.8,113000
1865,Tunisia,africa_north,890,28.8,1150000
1865,Turkey,europe_east,1550,35,11700000
1865,Turkmenistan,asia_west,1290,22.3,556000
1865,Uganda,africa_sub_saharan,578,25.3,2440000
1865,Ukraine,europe_east,1050,36.6,17000000
1865,United Arab Emirates,asia_west,1270,30.7,40400
1865,United Kingdom,europe_west,5520,40.6,26200000
1865,United States,america_north,3910,38,36300000
1865,Uruguay,america_south,5060,32.9,277000
1865,Uzbekistan,asia_west,578,25.9,2890000
1865,Vanuatu,east_asia_pacific,684,24.3,33500
1865,Venezuela,america_south,834,32.2,1600000
1865,Vietnam,east_asia_pacific,837,32,9810000
1865,Yemen,asia_west,1050,23.4,2830000
1865,Zambia,africa_sub_saharan,776,32.6,745000
1865,Zimbabwe,africa_sub_saharan,940,33.7,1500000
1866,Afghanistan,asia_west,707,27.5,4080000
1866,Albania,europe_east,743,35.4,586000
1866,Algeria,africa_north,1210,28.8,3690000
1866,Angola,africa_sub_saharan,825,27,2240000
1866,Antigua and Barbuda,america_north,1040,33.5,35900
1866,Argentina,america_south,2900,33.2,1660000
1866,Armenia,europe_east,615,32.4,629000
1866,Australia,east_asia_pacific,4710,34,1550000
1866,Austria,europe_west,3340,34.4,4420000
1866,Azerbaijan,europe_east,1000,27.6,1350000
1866,Bahamas,america_north,1980,35.2,36800
1866,Bahrain,asia_west,1840,30.3,64800
1866,Bangladesh,asia_west,880,25.2,24300000
1866,Barbados,america_north,1250,32.1,157000
1866,Belarus,europe_east,803,36.2,3600000
1866,Belgium,europe_west,4630,32.5,4960000
1866,Belize,america_north,791,26.5,25600
1866,Benin,africa_sub_saharan,747,31,998000
1866,Bhutan,asia_west,691,28.8,113000
1866,Bolivia,america_south,1320,33,1500000
1866,Bosnia and Herzegovina,europe_east,788,35.1,1280000
1866,Botswana,africa_sub_saharan,497,33.6,121000
1866,Brazil,america_south,1480,32,9320000
1866,Brunei,east_asia_pacific,1770,29.2,5580
1866,Bulgaria,europe_east,1370,38.7,2600000
1866,Burkina Faso,africa_sub_saharan,507,29.2,2330000
1866,Burundi,africa_sub_saharan,444,31.5,1260000
1866,Cambodia,east_asia_pacific,970,35,2340000
1866,Cameroon,africa_sub_saharan,784,28.8,2110000
1866,Canada,america_north,2640,42.1,3600000
1866,Cape Verde,africa_sub_saharan,646,33.8,84100
1866,Central African Republic,africa_sub_saharan,531,30,598000
1866,Chad,africa_sub_saharan,524,30.9,1440000
1866,Chile,america_south,1770,32,1840000
1866,China,east_asia_pacific,1090,31.8,369000000
1866,Colombia,america_south,1090,32,2370000
1866,Comoros,africa_sub_saharan,744,32.1,81200
1866,"Congo, Dem. Rep.",africa_sub_saharan,636,31.6,6990000
1866,"Congo, Rep.",africa_sub_saharan,693,32.7,442000
1866,Costa Rica,america_north,1300,30.2,128000
1866,Cote d'Ivoire,africa_sub_saharan,1060,31.2,1490000
1866,Croatia,europe_east,1840,36.1,1840000
1866,Cuba,america_north,1860,32.7,1380000
1866,Cyprus,europe_west,1470,38.5,186000
1866,Czech Republic,europe_east,2610,35,6530000
1866,Denmark,europe_west,3260,43,1810000
1866,Djibouti,africa_north,927,29.9,32500
1866,Dominican Republic,america_north,858,29.9,223000
1866,Ecuador,america_south,712,32.9,983000
1866,Egypt,africa_north,980,33,6730000
1866,El Salvador,america_north,1440,28.7,466000
1866,Equatorial Guinea,africa_sub_saharan,388,29.8,93800
1866,Eritrea,africa_sub_saharan,600,30.2,377000
1866,Estonia,europe_east,1290,33,510000
1866,Ethiopia,africa_sub_saharan,533,24,5640000
1866,Fiji,east_asia_pacific,920,26.1,132000
1866,Finland,europe_east,1590,28.7,1790000
1866,France,europe_west,3470,41.8,37800000
1866,Gabon,africa_sub_saharan,394,30.6,233000
1866,Gambia,africa_sub_saharan,846,28.8,146000
1866,Georgia,europe_east,677,30.3,1640000
1866,Germany,europe_west,2710,38.4,38200000
1866,Ghana,africa_sub_saharan,733,28,1630000
1866,Greece,europe_west,1930,36.6,3530000
1866,Grenada,america_north,1170,37.3,35400
1866,Guatemala,america_north,1250,25.8,1030000
1866,Guinea,africa_sub_saharan,496,30.2,1480000
1866,Guinea-Bissau,africa_sub_saharan,809,32,299000
1866,Guyana,america_south,1660,31.1,228000
1866,Haiti,america_north,1010,29,1110000
1866,Honduras,america_north,1220,33.9,398000
1866,Hungary,europe_east,1790,36,5750000
1866,Iceland,europe_west,1530,27.2,82800
1866,India,asia_west,1060,21,210000000
1866,Indonesia,east_asia_pacific,1070,30,25900000
1866,Iran,asia_west,1070,25.6,8220000
1866,Iraq,asia_west,1170,31.2,1540000
1866,Ireland,europe_west,2790,40.1,3970000
1866,Israel,asia_west,888,32,243000
1866,Italy,europe_west,2420,29.7,27200000
1866,Jamaica,america_north,905,34.2,479000
1866,Japan,east_asia_pacific,1190,36.5,34000000
1866,Jordan,asia_west,1180,31.7,264000
1866,Kazakhstan,asia_west,1570,24.6,3110000
1866,Kenya,africa_sub_saharan,1050,25.5,2590000
1866,Kiribati,east_asia_pacific,584,24.9,21700
1866,Kuwait,asia_west,1400,26,81400
1866,Kyrgyz Republic,asia_west,763,22.4,808000
1866,Lao,east_asia_pacific,967,31.9,731000
1866,Latvia,europe_east,1040,35,900000
1866,Lebanon,asia_west,1510,29.7,455000
1866,Lesotho,africa_sub_saharan,408,32.8,391000
1866,Liberia,africa_sub_saharan,904,31.1,460000
1866,Libya,africa_north,1850,33.1,692000
1866,Lithuania,europe_east,1750,28.9,1190000
1866,Luxembourg,europe_west,2510,36.9,172000
1866,"Macedonia, FYR",europe_east,941,36.1,590000
1866,Madagascar,africa_sub_saharan,717,30.5,2300000
1866,Malawi,africa_sub_saharan,353,30.3,744000
1866,Malaysia,east_asia_pacific,1100,30.6,754000
1866,Maldives,asia_west,841,32.6,54500
1866,Mali,africa_sub_saharan,614,26.4,2150000
1866,Malta,europe_west,1200,28.7,181000
1866,Mauritania,africa_sub_saharan,661,32,463000
1866,Mauritius,africa_sub_saharan,1180,29.4,316000
1866,Mexico,america_north,1250,26.9,8950000
1866,"Micronesia, Fed. Sts.",east_asia_pacific,539,26.7,20700
1866,Moldova,europe_east,799,33.1,1090000
1866,Mongolia,east_asia_pacific,642,31.8,663000
1866,Montenegro,europe_east,1440,35.4,190000
1866,Morocco,africa_north,776,33.1,3680000
1866,Mozambique,africa_sub_saharan,406,30.3,3090000
1866,Myanmar,east_asia_pacific,848,30.8,4290000
1866,Namibia,africa_sub_saharan,1080,32.4,230000
1866,Nepal,asia_west,660,32.8,4660000
1866,Netherlands,europe_west,5110,33.6,3500000
1866,New Zealand,east_asia_pacific,4500,34,232000
1866,Nicaragua,america_north,1590,25.4,392000
1866,Niger,africa_sub_saharan,559,30.8,1600000
1866,Nigeria,africa_sub_saharan,1090,30.4,14800000
1866,North Korea,east_asia_pacific,541,26,4610000
1866,Norway,europe_west,2360,49.9,1680000
1866,Oman,asia_west,1110,32.3,363000
1866,Pakistan,asia_west,1030,25.8,15900000
1866,Palestine,asia_west,1230,32.1,193000
1866,Panama,america_north,1430,32.9,167000
1866,Papua New Guinea,east_asia_pacific,640,31.5,1000000
1866,Paraguay,america_south,1490,35.5,378000
1866,Peru,america_south,1360,35.7,2480000
1866,Philippines,east_asia_pacific,1030,30.9,4130000
1866,Poland,europe_west,1560,35.9,16100000
1866,Portugal,europe_west,1690,35.6,4200000
1866,Qatar,asia_west,1400,30.8,14100
1866,Romania,europe_east,1530,35.7,8920000
1866,Russia,europe_east,1970,29.6,47500000
1866,Rwanda,africa_sub_saharan,469,31.8,1250000
1866,Samoa,east_asia_pacific,1640,25.4,42000
1866,Sao Tome and Principe,africa_sub_saharan,961,31,32100
1866,Saudi Arabia,asia_west,907,32.1,2320000
1866,Senegal,africa_sub_saharan,623,25.2,1380000
1866,Serbia,europe_east,1850,35.5,3220000
1866,Seychelles,africa_sub_saharan,1030,37,14700
1866,Sierra Leone,africa_sub_saharan,919,25.1,1100000
1866,Singapore,east_asia_pacific,1130,34,79100
1866,Slovak Republic,europe_east,1950,36.4,2530000
1866,Slovenia,europe_east,1920,36.6,705000
1866,Solomon Islands,east_asia_pacific,428,25.1,67500
1866,Somalia,africa_sub_saharan,739,29.4,1330000
1866,South Africa,africa_sub_saharan,1290,33.5,2480000
1866,South Korea,east_asia_pacific,538,25.8,9710000
1866,South Sudan,africa_sub_saharan,635,26.7,1410000
1866,Spain,europe_west,1960,29.5,16000000
1866,Sri Lanka,asia_west,1290,32.6,2660000
1866,St. Lucia,america_north,1020,28,29800
